"","date","FunSys_item","H11","H2","H5","H8","AP1","DISK11","DISK12","End_Face","HP1","HPCLR_1","HPCLR_2","HPCLR_3","L","L1","L2","L2oo3","MBH40GD010","R","T1","T3","id"
"2284",2007-07-24 18:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.3,118.4,571
"2285",2007-07-24 19:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.4,NA,NA,NA,NA,35,NA,NA,572
"2286",2007-07-24 19:00:00,22,86.2,73.2,72.5,82.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,572
"2287",2007-07-24 19:00:00,40,NA,NA,NA,NA,104.8,455.9,455.8,378.6,382.3,340.2,340,340,NA,14.3,14.3,14.3,31.3,NA,NA,NA,572
"2288",2007-07-24 19:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.4,118.5,572
"2289",2007-07-24 20:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,35.8,NA,NA,573
"2290",2007-07-24 20:00:00,22,85.5,72.9,72.3,82.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,573
"2291",2007-07-24 20:00:00,40,NA,NA,NA,NA,101.7,453.3,453.2,376.3,372.4,340.2,340,340,NA,14,14,14,30.9,NA,NA,NA,573
"2292",2007-07-24 20:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.5,117.6,573
"2293",2007-07-24 21:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.4,NA,NA,NA,NA,36.5,NA,NA,574
"2294",2007-07-24 21:00:00,22,85.5,72.9,72.2,82.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,574
"2295",2007-07-24 21:00:00,40,NA,NA,NA,NA,100.7,452.4,452.3,375.4,369.4,340.2,339.9,340,NA,13.9,13.9,13.9,30.4,NA,NA,NA,574
"2296",2007-07-24 21:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.8,116.9,574
"2297",2007-07-24 22:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.3,NA,NA,NA,NA,36.3,NA,NA,575
"2298",2007-07-24 22:00:00,22,84.2,72.3,71.7,81.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,575
"2299",2007-07-24 22:00:00,40,NA,NA,NA,NA,94.9,449.4,449.3,372.6,349.1,340.2,340,340,NA,13.5,13.5,13.5,30.2,NA,NA,NA,575
"2300",2007-07-24 22:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.3,116.4,575
"2301",2007-07-24 23:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.4,NA,NA,NA,NA,34.8,NA,NA,576
"2302",2007-07-24 23:00:00,22,81.7,71.1,70.5,78.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,576
"2303",2007-07-24 23:00:00,40,NA,NA,NA,NA,85.5,445.2,445.1,369.1,317,340.1,339.9,340,NA,12.7,12.7,12.7,30.1,NA,NA,NA,576
"2304",2007-07-24 23:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.9,114.2,576
"2305",2007-07-25 00:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.1,NA,NA,NA,NA,33.7,NA,NA,577
"2306",2007-07-25 00:00:00,22,81.4,70.8,70.1,78.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577
"2307",2007-07-25 00:00:00,40,NA,NA,NA,NA,85.5,444.6,444.5,368.6,317.1,340.1,340,340,NA,12.6,12.6,12.6,29.8,NA,NA,NA,577
"2308",2007-07-25 00:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.3,112.7,577
"2309",2007-07-25 01:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.3,NA,NA,NA,NA,33.3,NA,NA,578
"2310",2007-07-25 01:00:00,22,80.4,70.4,69.7,77.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,578
"2311",2007-07-25 01:00:00,40,NA,NA,NA,NA,81.8,443.3,443.2,368,304.2,340.1,339.9,340,NA,12.4,12.4,12.4,29.5,NA,NA,NA,578
"2312",2007-07-25 01:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.2,112.5,578
"2313",2007-07-25 02:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.3,NA,NA,NA,NA,33.1,NA,NA,579
"2314",2007-07-25 02:00:00,22,79.1,69.8,69.2,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,579
"2315",2007-07-25 02:00:00,40,NA,NA,NA,NA,78.4,442.2,442.1,367.4,292.6,340.1,339.9,340,NA,12.2,12.2,12.2,29.3,NA,NA,NA,579
"2316",2007-07-25 02:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.2,111.6,579
"2317",2007-07-25 03:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.5,NA,NA,NA,NA,32.7,NA,NA,580
"2318",2007-07-25 03:00:00,22,78.4,69.5,68.9,75.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,580
"2319",2007-07-25 03:00:00,40,NA,NA,NA,NA,77.1,442.2,442,367.2,289.4,340.1,339.9,340,NA,12.1,12.1,12,29.1,NA,NA,NA,580
"2320",2007-07-25 03:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.6,111,580
"2321",2007-07-25 04:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8,NA,NA,NA,NA,32.4,NA,NA,581
"2322",2007-07-25 04:00:00,22,78.4,69.4,68.8,75.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,581
"2323",2007-07-25 04:00:00,40,NA,NA,NA,NA,77.4,442,441.9,367.1,289.9,340.1,339.9,340,NA,12,12,12,29,NA,NA,NA,581
"2324",2007-07-25 04:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.1,110.5,581
"2325",2007-07-25 05:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,32.1,NA,NA,582
"2326",2007-07-25 05:00:00,22,79,69.6,68.9,75.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,582
"2327",2007-07-25 05:00:00,40,NA,NA,NA,NA,78.8,442.5,442.4,367.3,293.9,340.1,339.9,340,NA,12.2,12.2,12.2,29,NA,NA,NA,582
"2328",2007-07-25 05:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,109.7,110.1,582
"2329",2007-07-25 06:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.6,NA,NA,NA,NA,32.3,NA,NA,583
"2330",2007-07-25 06:00:00,22,81.4,70.6,69.7,77.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,583
"2331",2007-07-25 06:00:00,40,NA,NA,NA,NA,85.4,444.5,444.4,368.7,317.4,340.1,339.9,340,NA,12.6,12.6,12.7,28.8,NA,NA,NA,583
"2332",2007-07-25 06:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.3,110.7,583
"2333",2007-07-25 07:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,33,NA,NA,584
"2334",2007-07-25 07:00:00,22,81.5,70.8,70,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,584
"2335",2007-07-25 07:00:00,40,NA,NA,NA,NA,85.1,445,444.9,369,314.7,340.1,339.9,340,NA,12.7,12.7,12.7,28.7,NA,NA,NA,584
"2336",2007-07-25 07:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.3,111.6,584
"2337",2007-07-25 08:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.8,NA,NA,NA,NA,33,NA,NA,585
"2338",2007-07-25 08:00:00,22,82.9,71.4,70.5,79.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,585
"2339",2007-07-25 08:00:00,40,NA,NA,NA,NA,90.5,447,446.9,370.6,337,340.1,339.9,340,NA,13.1,13.1,13.1,28.8,NA,NA,NA,585
"2340",2007-07-25 08:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.6,112.9,585
"2341",2007-07-25 09:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.8,NA,NA,NA,NA,33.5,NA,NA,586
"2342",2007-07-25 09:00:00,22,83.1,71.6,70.7,79.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,586
"2343",2007-07-25 09:00:00,40,NA,NA,NA,NA,90.5,447.7,447.7,371.3,334.7,340.1,339.9,340,NA,13.1,13.1,13.1,29.3,NA,NA,NA,586
"2344",2007-07-25 09:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,114.3,586
"2345",2007-07-25 10:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.6,NA,NA,NA,NA,33.8,NA,NA,587
"2346",2007-07-25 10:00:00,22,83.8,71.9,71,80.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,587
"2347",2007-07-25 10:00:00,40,NA,NA,NA,NA,92.2,449,448.9,372.8,341.4,340.1,339.9,340,NA,13.3,13.3,13.3,30,NA,NA,NA,587
"2348",2007-07-25 10:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.7,115.9,587
"2349",2007-07-25 11:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,NA,NA,NA,NA,34.4,NA,NA,588
"2350",2007-07-25 11:00:00,22,83.9,71.9,71.1,80.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,588
"2351",2007-07-25 11:00:00,40,NA,NA,NA,NA,91.9,449.2,449.1,373.1,339.6,340.1,339.9,340,NA,13.3,13.3,13.3,30.9,NA,NA,NA,588
"2352",2007-07-25 11:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.6,116.9,588
"2353",2007-07-25 12:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.6,NA,NA,NA,NA,34.6,NA,NA,589
"2354",2007-07-25 12:00:00,22,83.7,71.9,71.1,80.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,589
"2355",2007-07-25 12:00:00,40,NA,NA,NA,NA,91.2,448.9,448.9,372.8,337.8,340.1,340,340,NA,13.2,13.2,13.2,31.8,NA,NA,NA,589
"2356",2007-07-25 12:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.8,117,589
"2357",2007-07-25 13:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.9,NA,NA,NA,NA,34.8,NA,NA,590
"2358",2007-07-25 13:00:00,22,84.3,72.1,71.3,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,590
"2359",2007-07-25 13:00:00,40,NA,NA,NA,NA,92.8,449.8,449.7,373.7,342.8,340.1,339.9,340,NA,13.4,13.4,13.4,32.5,NA,NA,NA,590
"2360",2007-07-25 13:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,118.1,118.4,590
"2361",2007-07-25 14:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.3,NA,NA,NA,NA,34.9,NA,NA,591
"2362",2007-07-25 14:00:00,22,85.9,72.8,72,82.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,591
"2363",2007-07-25 14:00:00,40,NA,NA,NA,NA,99.5,453.4,453.4,377.3,367.1,340.1,339.9,340,NA,13.9,13.9,13.9,33.2,NA,NA,NA,591
"2364",2007-07-25 14:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119,119.2,591
"2365",2007-07-25 15:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.4,NA,NA,NA,NA,34.5,NA,NA,592
"2366",2007-07-25 15:00:00,22,87.2,73.5,72.6,83.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,592
"2367",2007-07-25 15:00:00,40,NA,NA,NA,NA,104.8,457.7,457.7,381.3,383.4,340.2,340,340.1,NA,14.4,14.4,14.4,33.5,NA,NA,NA,592
"2368",2007-07-25 15:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,120.5,120.7,592
"2369",2007-07-25 16:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.7,NA,NA,NA,NA,33.5,NA,NA,593
"2370",2007-07-25 16:00:00,22,87.2,73.6,72.7,83.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,593
"2371",2007-07-25 16:00:00,40,NA,NA,NA,NA,105.9,458.3,458.3,381.6,386,340.2,339.9,340,NA,14.5,14.5,14.5,33.6,NA,NA,NA,593
"2372",2007-07-25 16:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,121.4,121.5,593
"2373",2007-07-25 17:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.5,NA,NA,NA,NA,35,NA,NA,594
"2374",2007-07-25 17:00:00,22,85.5,73,72.3,82.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,594
"2375",2007-07-25 17:00:00,40,NA,NA,NA,NA,100.3,454.7,454.6,377.8,370.1,340.1,340,340,NA,14,14,14,33.2,NA,NA,NA,594
"2376",2007-07-25 17:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.9,120,594
"2377",2007-07-25 18:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.2,NA,NA,NA,NA,35.4,NA,NA,595
"2378",2007-07-25 18:00:00,22,83.4,71.9,71.3,80.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,595
"2379",2007-07-25 18:00:00,40,NA,NA,NA,NA,91.3,448.6,448.4,371.8,339.9,340.1,340,340,NA,13.2,13.2,13.2,32.1,NA,NA,NA,595
"2380",2007-07-25 18:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.9,117.1,595
"2381",2007-07-25 19:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.9,NA,NA,NA,NA,34.6,NA,NA,596
"2382",2007-07-25 19:00:00,22,83.4,71.9,71.3,80.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,596
"2383",2007-07-25 19:00:00,40,NA,NA,NA,NA,91.5,448,447.9,371.3,341.3,340.1,340,340,NA,13.2,13.2,13.2,31.3,NA,NA,NA,596
"2384",2007-07-25 19:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.8,116.1,596
"2385",2007-07-25 20:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.8,NA,NA,NA,NA,34.6,NA,NA,597
"2386",2007-07-25 20:00:00,22,84.3,72.3,71.6,81.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,597
"2387",2007-07-25 20:00:00,40,NA,NA,NA,NA,94.7,449.3,449.3,372.5,348.6,340.2,339.9,340,NA,13.4,13.4,13.4,30.8,NA,NA,NA,597
"2388",2007-07-25 20:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.8,116,597
"2389",2007-07-25 21:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.5,NA,NA,NA,NA,35.6,NA,NA,598
"2390",2007-07-25 21:00:00,22,85.8,73,72.2,82.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,598
"2391",2007-07-25 21:00:00,40,NA,NA,NA,NA,99.5,452.2,452.1,375.1,365.7,340.2,339.9,340,NA,13.9,13.9,13.9,30.4,NA,NA,NA,598
"2392",2007-07-25 21:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.3,116.5,598
"2393",2007-07-25 22:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.4,NA,NA,NA,NA,35.6,NA,NA,599
"2394",2007-07-25 22:00:00,22,83.6,72,71.5,80.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,599
"2395",2007-07-25 22:00:00,40,NA,NA,NA,NA,91.4,448.2,448,371.7,339.6,340.2,340,340,NA,13.2,13.2,13.2,30.2,NA,NA,NA,599
"2396",2007-07-25 22:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.9,116.2,599
"2397",2007-07-25 23:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.1,NA,NA,NA,NA,34.5,NA,NA,600
"2398",2007-07-25 23:00:00,22,81.8,71.1,70.5,78.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,600
"2399",2007-07-25 23:00:00,40,NA,NA,NA,NA,85,445.1,445,369.2,315,340.2,339.9,340,NA,12.7,12.7,12.7,30,NA,NA,NA,600
"2400",2007-07-25 23:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,114.4,600
"2401",2007-07-26 00:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.6,NA,NA,NA,NA,33.8,NA,NA,601
"2402",2007-07-26 00:00:00,22,81.6,70.9,70.1,78.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,601
"2403",2007-07-26 00:00:00,40,NA,NA,NA,NA,85.4,444.9,444.8,369,317,340.2,339.9,340,NA,12.7,12.7,12.7,29.8,NA,NA,NA,601
"2404",2007-07-26 00:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.8,113.1,601
"2405",2007-07-26 01:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.3,NA,NA,NA,NA,33.7,NA,NA,602
"2406",2007-07-26 01:00:00,22,81.6,70.9,70.1,78.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,602
"2407",2007-07-26 01:00:00,40,NA,NA,NA,NA,85.3,444.8,444.7,369.1,316.3,340.1,339.9,340,NA,12.7,12.7,12.7,29.5,NA,NA,NA,602
"2408",2007-07-26 01:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.6,112.9,602
"2409",2007-07-26 02:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.3,NA,NA,NA,NA,33.8,NA,NA,603
"2410",2007-07-26 02:00:00,22,81.6,70.9,70.1,78.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,603
"2411",2007-07-26 02:00:00,40,NA,NA,NA,NA,85.3,445,444.9,369.2,316.5,340.1,339.9,340,NA,12.7,12.7,12.7,29.4,NA,NA,NA,603
"2412",2007-07-26 02:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.7,113,603
"2413",2007-07-26 03:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.7,NA,NA,NA,NA,33.4,NA,NA,604
"2414",2007-07-26 03:00:00,22,80.4,70.3,69.6,77.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,604
"2415",2007-07-26 03:00:00,40,NA,NA,NA,NA,81.7,443.5,443.3,368.3,303.5,340.1,339.9,340,NA,12.4,12.4,12.4,29.4,NA,NA,NA,604
"2416",2007-07-26 03:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.2,112.6,604
"2417",2007-07-26 04:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61,NA,NA,NA,NA,33.1,NA,NA,605
"2418",2007-07-26 04:00:00,22,80.3,70.2,69.5,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605
"2419",2007-07-26 04:00:00,40,NA,NA,NA,NA,81.7,443.5,443.4,368.3,305.6,340.1,339.9,340,NA,12.4,12.4,12.4,29.4,NA,NA,NA,605
"2420",2007-07-26 04:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.8,112.1,605
"2421",2007-07-26 05:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.2,NA,NA,NA,NA,33.3,NA,NA,606
"2422",2007-07-26 05:00:00,22,81.3,70.7,69.7,77.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,606
"2423",2007-07-26 05:00:00,40,NA,NA,NA,NA,85.2,444.5,444.4,368.9,316.4,340.1,339.9,340,NA,12.7,12.7,12.6,29.4,NA,NA,NA,606
"2424",2007-07-26 05:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111.9,112.3,606
"2425",2007-07-26 06:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,NA,33.6,NA,NA,607
"2426",2007-07-26 06:00:00,22,83.5,71.7,70.8,80.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,607
"2427",2007-07-26 06:00:00,40,NA,NA,NA,NA,93.2,447.9,447.8,371.6,345.4,340.1,339.9,340,NA,13.3,13.3,13.3,29.2,NA,NA,NA,607
"2428",2007-07-26 06:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.6,113.9,607
"2429",2007-07-26 07:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.3,NA,NA,NA,NA,34.3,NA,NA,608
"2430",2007-07-26 07:00:00,22,83,71.6,70.8,79.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,608
"2431",2007-07-26 07:00:00,40,NA,NA,NA,NA,90.2,447,446.9,370.9,334,340.1,340,340,NA,13.1,13.1,13.1,28.8,NA,NA,NA,608
"2432",2007-07-26 07:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.3,114.6,608
"2433",2007-07-26 08:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.5,NA,NA,NA,NA,34.3,NA,NA,609
"2434",2007-07-26 08:00:00,22,85.7,72.7,71.9,82.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,609
"2435",2007-07-26 08:00:00,40,NA,NA,NA,NA,100.7,452,451.9,375.2,368.5,340.1,339.9,340,NA,13.9,13.9,13.9,28.9,NA,NA,NA,609
"2436",2007-07-26 08:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,115.6,115.8,609
"2437",2007-07-26 09:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.3,NA,NA,NA,NA,35.7,NA,NA,610
"2438",2007-07-26 09:00:00,22,85.9,73,72.2,82.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,610
"2439",2007-07-26 09:00:00,40,NA,NA,NA,NA,100.7,452.3,452.2,375.6,369.9,340.2,339.9,340,NA,13.9,13.9,13.9,29.4,NA,NA,NA,610
"2440",2007-07-26 09:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.7,116.9,610
"2441",2007-07-26 10:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.9,NA,NA,NA,NA,34.1,NA,NA,611
"2442",2007-07-26 10:00:00,22,87.3,73.5,72.7,83.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,611
"2443",2007-07-26 10:00:00,40,NA,NA,NA,NA,107.4,456.7,456.7,379.6,390.4,340.2,340,340.1,NA,14.6,14.6,14.6,29.7,NA,NA,NA,611
"2444",2007-07-26 10:00:00,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.9,118,611
"2445",2007-07-26 11:00:00,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.8,NA,NA,NA,NA,33.4,NA,NA,612
"2446",2007-07-26 11:00:00,22,86.1,73.1,72.3,82.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,612
"2447",2007-07-26 11:00:00,40,NA,NA,NA,NA,103,455.6,455.5,378.7,375.2,340.1,339.9,340,NA,14.3,14.3,14.3,30.4,NA,NA,NA,612
